id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,price_numeric,price_30_days,price_category
28491480,Cozy private room in the heart of Villa del Parque,215063588,Irma,Villa del Parque,-34.60516,-58.49433,Private room,$996.00,1,18,2020-01-26,0.94,1,180,996.0,29880.0,low
28492466,BEST VIEW in Puerto Madero with balcony terrace,105912968,Luciano,Puerto Madero,-34.62035,-58.36515,Entire home/apt,"$6,638.00",10,25,2020-02-10,1.34,1,288,6638.0,199140.0,high
28492702,Monoambiente luminoso en el Centro Porteño,43252259,Luciana,Retiro,-34.5925,-58.37893,Entire home/apt,"$1,195.00",1,35,2020-03-09,1.82,1,128,1195.0,35850.0,low
28493362,Room in penthouse with terrace in Palermo Chico-,151974354,Lucila Amand,Palermo,-34.57949,-58.40634,Private room,"$1,991.00",1,2,2018-10-29,0.11,2,299,1991.0,59730.0,medium
28494448,"Depto 2 amb Plaza Italia, Palermo",14015166,Sandra Orli,Palermo,-34.58246,-58.42178,Entire home/apt,"$2,390.00",5,3,2019-04-11,0.16,4,358,2390.0,71700.0,medium
28494744,Apartamento Recoleta,147843148,Renzo,Recoleta,-34.585,-58.39437,Entire home/apt,"$3,983.00",2,32,2019-12-29,1.7,1,265,3983.0,119490.0,high
28496330,Hermoso Rincón en el centro de la ciudad,63380680,Lucia,Recoleta,-34.59148,-58.39974,Entire home/apt,"$3,319.00",2,26,2019-11-08,1.34,1,89,3319.0,99570.0,high
28508102,New Modern Apartment Best Location  Belgrano CABA,37943739,Marcos,Belgrano,-34.56552,-58.45052,Entire home/apt,"$4,978.00",3,22,2020-02-27,1.17,1,179,4978.0,149340.0,high
28509198,San Telmo charming apartment ideal for a couple,56246986,SanTelmo,San Telmo,-34.61968,-58.37419,Entire home/apt,"$1,792.00",7,5,2019-08-28,0.28,1,345,1792.0,53760.0,medium
28510738,2 ambientes en Palermo,50216968,Melanie,Palermo,-34.57076,-58.44138,Entire home/apt,"$1,726.00",3,0,,0.0,1,0,1726.0,51780.0,medium
28511741,Hogar calido y comodo. Hermosa zona.,106509694,Lourdes,Palermo,-34.5742,-58.43165,Entire home/apt,"$3,319.00",5,6,2019-02-28,0.31,1,362,3319.0,99570.0,high
28511946,Sophisticated 1 BR with stunning view and location,74125505,Elissa,Palermo,-34.5793,-58.40687,Entire home/apt,"$5,310.00",5,1,2019-08-06,0.11,9,364,5310.0,159300.0,high
28515642,Habitación Doble Superior II,212851875,Hotel Babel,San Telmo,-34.6183,-58.37032,Private room,"$2,124.00",1,53,2020-03-10,2.71,2,250,2124.0,63720.0,medium
28516122,"...""Cerca de casi TODO..."".Y cómo en casa...",214485908,Sandra Y Francisco,Retiro,-34.59679,-58.38062,Entire home/apt,"$2,323.00",2,33,2019-03-19,1.72,1,240,2323.0,69690.0,medium
28517381,Unique Palermo Condo Studio with Balcony and Swimming Pool,17595803,Alexis,Palermo,-34.57737,-58.43926,Entire home/apt,"$3,585.00",2,95,2020-03-16,5.02,6,329,3585.0,107550.0,high
28517389,Casa Sarmiento,125688148,Enrique,Balvanera,-34.60683,-58.39352,Private room,$996.00,3,9,2019-03-30,0.47,2,90,996.0,29880.0,low
28517493,Beautiful bright apt quiet location close Palermo,33852077,María Eugenia,Chacarita,-34.58186,-58.45619,Entire home/apt,"$1,991.00",6,0,,0.0,2,0,1991.0,59730.0,medium
28518117,Tu espacio en Balvanera - KiaRo Space  -,215245475,Julia,Balvanera,-34.60941,-58.40851,Shared room,$465.00,1,0,,0.0,1,365,465.0,13950.0,low
28518396,Iluminada haus. OBELISCO 400 mts.,205537496,Anabel,San Nicolás,-34.60353,-58.38943,Entire home/apt,"$2,390.00",3,7,2018-11-12,0.36,3,361,2390.0,71700.0,medium
28518651,Departamento moderno con vista en Palermo.,215246602,Victoria,Palermo,-34.58286,-58.4345,Entire home/apt,"$4,381.00",3,23,2020-03-09,1.24,1,89,4381.0,131430.0,high
28518934,A ESTRENAR! Departamento en Villa Urquiza,58340911,Ivo,Villa Urquiza,-34.57665,-58.49444,Entire home/apt,"$1,328.00",5,8,2019-12-31,0.41,1,365,1328.0,39840.0,low
28520447,Beautiful private room in Villa Crespo,18089640,Franca,Chacarita,-34.58675,-58.44561,Private room,"$1,527.00",2,6,2020-03-06,0.33,1,90,1527.0,45810.0,low
28520488,"Cozy Aparment in Palermo, next to Japanese Garden",37492551,Pablo,Palermo,-34.5762,-58.40619,Entire home/apt,"$2,987.00",21,0,,0.0,7,363,2987.0,89610.0,high
28521024,Great Apartment in Libertador near Bosques Palermo,37492551,Pablo,Palermo,-34.57846,-58.40805,Entire home/apt,"$3,983.00",21,0,,0.0,7,362,3983.0,119490.0,high
28521166,Luminoso PH en Chacarita con parrilla y terraza,8537471,Tomás,Chacarita,-34.58615,-58.4517,Entire home/apt,"$2,722.00",2,12,2019-01-27,0.63,1,0,2722.0,81660.0,medium
28521491,Excelente depto. en zona elegante de Buenos Aires,54680399,Susana,Retiro,-34.59447,-58.38082,Entire home/apt,$398.00,3,0,,0.0,5,24,398.0,11940.0,low
28522781,Casa Gazza,214733007,Dani,Villa Crespo,-34.59712,-58.4284,Private room,$797.00,2,4,2018-11-26,0.21,1,0,797.0,23910.0,low
28523018,"Comfortable and functional apartment, Recoleta",37492551,Pablo,Recoleta,-34.58896,-58.3896,Entire home/apt,"$2,987.00",21,0,,0.0,7,363,2987.0,89610.0,high
28523580,Calido monoambiente,215285828,Nati,Palermo,-34.57388,-58.43885,Entire home/apt,$797.00,1,162,2020-03-13,8.63,3,365,797.0,23910.0,low
28528028,Habitacion con Baño Privado en Recoleta,189120122,Carolina,Recoleta,-34.58621,-58.39218,Private room,$531.00,30,1,2018-12-06,0.06,4,365,531.0,15930.0,low
28533364,Studio apartment with terrace in Chacarita.,5416827,Paula,Chacarita,-34.58642,-58.45549,Entire home/apt,"$1,991.00",2,1,2019-12-20,0.23,1,129,1991.0,59730.0,medium
28533413,"Beautiful, well located, fully furnished apartment",100675751,Claudia Corina,Núñez,-34.55394,-58.46344,Entire home/apt,"$1,991.00",7,0,,0.0,1,365,1991.0,59730.0,medium
28534212,Loft del Lago,30376746,Romina,Belgrano,-34.55361,-58.43725,Entire home/apt,"$4,315.00",2,24,2019-12-12,1.27,1,89,4315.0,129450.0,high
28535554,Apartamento En Recoleta,150453481,Gabriel,Recoleta,-34.58821,-58.39534,Entire home/apt,"$3,850.00",3,13,2020-01-28,0.7,7,365,3850.0,115500.0,high
28536164,Apartamento frente a Recoleta mall,150453481,Gabriel,Recoleta,-34.58838,-58.395,Entire home/apt,"$3,850.00",3,28,2020-03-12,1.45,7,365,3850.0,115500.0,high
28536361,Estudio moderno en el corazón de BELGRANO,10036829,Martin,Belgrano,-34.55568,-58.44223,Entire home/apt,"$4,647.00",1,1,2019-04-02,0.08,6,365,4647.0,139410.0,high
28536379,Av. Córdoba 1827 - Departamento de Apart !,136244828,Maria,Recoleta,-34.59919,-58.39407,Entire home/apt,"$1,991.00",2,2,2018-11-15,0.11,3,364,1991.0,59730.0,medium
28536805,Estudio para 4 personas en el corazon de BELGRANO,10036829,Martin,Belgrano,-34.55631,-58.44187,Entire home/apt,"$5,974.00",1,3,2019-07-07,0.17,6,365,5974.0,179220.0,high
28537038,Cool and sunny apartment in the heart of Palermo!,63965589,Barbara,Palermo,-34.58791,-58.42083,Entire home/apt,"$4,978.00",3,36,2020-03-03,1.95,6,364,4978.0,149340.0,high
28537135,Chic & lovely Apt San Telmo,115926920,Maria Pia,Monserrat,-34.61216,-58.37064,Entire home/apt,"$1,991.00",1,49,2020-01-30,2.71,2,0,1991.0,59730.0,medium
28538299,"Excelente apartamento, confortable y luminoso.",111915332,Delfina,Retiro,-34.59218,-58.37803,Entire home/apt,"$4,779.00",2,5,2019-10-16,0.28,1,180,4779.0,143370.0,high
28538751,"Apartamento en calle Uriburu 1756, Recoleta",150453481,Gabriel,Recoleta,-34.58849,-58.39415,Entire home/apt,"$3,850.00",3,11,2020-02-09,0.59,7,365,3850.0,115500.0,high
28543110,2 BDR CONFORTABLE WELL EQUIPPED APART IN CAÑITAS,28074169,Flavia,Palermo,-34.56756,-58.43461,Entire home/apt,"$2,987.00",4,5,2019-07-11,0.38,5,359,2987.0,89610.0,high
28544283,Beautiful large LOFT equipped for 4 people!,30700159,Mariana,Monserrat,-34.60944,-58.3775,Entire home/apt,"$1,328.00",2,10,2019-12-18,0.63,7,364,1328.0,39840.0,low
28544425,Fully equipped studio apartment in Recoleta,118911548,Flor Y Facu,Recoleta,-34.58754,-58.4032,Entire home/apt,"$2,124.00",2,58,2020-02-20,2.98,1,180,2124.0,63720.0,medium
28544887,TRAVEL PALERMO HOLLYWOOD (5),3798658,Natacha,Palermo,-34.58123,-58.44177,Entire home/apt,"$1,593.00",1,31,2020-02-27,1.62,5,90,1593.0,47790.0,low
28545387,Cozy apartment in Recoleta,171973940,Verónica,Recoleta,-34.59216,-58.39582,Entire home/apt,"$1,991.00",1,6,2019-11-16,0.31,4,354,1991.0,59730.0,medium
28546137,Nice bedroom in Palermo Soho,10425018,Eduardo,Palermo,-34.58522,-58.41999,Private room,$531.00,15,0,,0.0,4,362,531.0,15930.0,low
28547054,Cómoda habitación cerca de Congreso y Obelisco,215449264,Cristian,Constitución,-34.62078,-58.38908,Private room,$398.00,2,19,2020-01-10,1.02,1,60,398.0,11940.0,low
28555718,LambaGi,187691854,Lucila,Almagro,-34.60533,-58.43018,Private room,$398.00,3,1,2018-11-04,0.06,1,0,398.0,11940.0,low
28562046,"Apartment Palermo Hollywood, 2XL pools, sauna spa.",31296045,María Sol,Palermo,-34.5762,-58.43984,Entire home/apt,"$3,452.00",3,42,2020-03-17,2.27,1,228,3452.0,103560.0,high
28563881,"Zona facultades Salvador, USES,  Medicina y otras.",166789755,Juan,Retiro,-34.59839,-58.38501,Entire home/apt,"$1,991.00",1,27,2020-04-01,1.55,1,365,1991.0,59730.0,medium
28564426,Apartamento en palermo,28587533,Alberto Horacio,Palermo,-34.58041,-58.43735,Entire home/apt,"$2,655.00",2,2,2019-01-04,0.11,2,172,2655.0,79650.0,medium
28564606,Moderno atelier p/4 ideal para estadía prolongada,156656277,Juliana,San Telmo,-34.61952,-58.37188,Entire home/apt,"$1,991.00",2,63,2020-03-11,3.32,3,186,1991.0,59730.0,medium
28564633,"Nuevo, en el centro, a 2’ del Obelisco, decorado!",3587094,Marlene,San Nicolás,-34.6064,-58.38435,Entire home/apt,"$2,655.00",4,22,2020-01-14,1.15,9,346,2655.0,79650.0,medium
28564821,Comfortable and bright apartment in San Telmo,215548595,Andres,San Telmo,-34.61726,-58.37262,Entire home/apt,"$3,253.00",2,18,2019-11-23,0.99,1,0,3253.0,97590.0,high
28566030,AMPLIO Monoambiente con patio en Palermo Queens,174347451,Leandro,Villa Crespo,-34.59776,-58.44353,Entire home/apt,"$1,128.00",2,60,2020-03-11,3.15,1,165,1128.0,33840.0,low
28566894,Apartamento en Palermo,28587533,Alberto Horacio,Palermo,-34.57893,-58.42948,Entire home/apt,"$2,257.00",2,76,2020-03-15,4.13,2,171,2257.0,67710.0,medium
28567065,Nice apartament in RECOLETA,25097541,Manuela,Recoleta,-34.59422,-58.39169,Private room,"$1,328.00",1,3,2018-11-23,0.16,1,270,1328.0,39840.0,low
28568612,Pache de Melo 6 - Departamento a Estrenar!,150473592,Eugenia,Recoleta,-34.58424,-58.40529,Entire home/apt,"$3,319.00",3,13,2018-12-30,0.67,1,89,3319.0,99570.0,high
28573441,⭐ Fresh Studio nearby San Telmo  ⭐  Heart of BA,215646432,Domingo,Monserrat,-34.60957,-58.38351,Entire home/apt,"$1,659.00",7,8,2019-12-23,0.48,1,180,1659.0,49770.0,low
28576266,Confortable Apart Retiro 4pax Incredible location,174266791,Martin,San Nicolás,-34.59973,-58.37949,Entire home/apt,"$2,987.00",1,8,2020-02-09,0.45,5,228,2987.0,89610.0,high
28577001,Cozy 1 bedroom apartment with pool in Palermo Soho,16133446,Luis & Florencia,Palermo,-34.58499,-58.4247,Entire home/apt,"$3,916.00",14,5,2020-01-23,0.3,58,364,3916.0,117480.0,high
28577470,Studio  Recoleta  Ayacucho,3166647,Federico,Recoleta,-34.59156,-58.39369,Entire home/apt,"$1,593.00",2,8,2020-03-31,0.43,24,180,1593.0,47790.0,low
28577512,Hermoso y moderno departamento tipo Loft!,187749887,Diego & Denise,Belgrano,-34.55249,-58.45303,Entire home/apt,"$2,589.00",3,22,2020-02-01,1.14,2,0,2589.0,77670.0,medium
28577559,Departamento en Recoleta.,89171973,Ana,Recoleta,-34.59245,-58.39459,Entire home/apt,$996.00,3,1,2019-01-28,0.07,2,0,996.0,29880.0,low
28581045,"Gezellige, rustige mini-flat met privé patio",9144221,Karin,Balvanera,-34.61479,-58.40611,Entire home/apt,"$2,124.00",5,0,,0.0,10,365,2124.0,63720.0,medium
28581129,Flores SegundoC,26482519,Gustavo,Flores,-34.63762,-58.46579,Private room,$531.00,1,0,,0.0,1,0,531.0,15930.0,low
28581713,Modern and bright Apartment in Palermo Chico,101004979,Santiago,Palermo,-34.58013,-58.40893,Entire home/apt,$996.00,2,29,2020-03-20,1.49,1,364,996.0,29880.0,low
28581906,Alquilo habitación con baño privado,213028336,Viviana,San Nicolás,-34.60557,-58.3856,Private room,$797.00,7,8,2020-03-27,0.44,4,159,797.0,23910.0,low
28582745,Cálido Departamento en Palermo.,137002750,Mariana,Palermo,-34.58411,-58.41638,Entire home/apt,"$2,987.00",3,1,2018-10-15,0.05,6,0,2987.0,89610.0,high
28582951,Recoleta: Departamento amplio y luminoso,92327043,Maria,Recoleta,-34.59227,-58.39412,Entire home/apt,"$1,991.00",3,10,2019-08-01,0.54,1,112,1991.0,59730.0,medium
28584082,Studio Vintage,215728924,Silvia,Recoleta,-34.59284,-58.39921,Entire home/apt,"$1,062.00",2,19,2020-02-24,0.99,1,144,1062.0,31860.0,low
28584471,Spacious sun-drenched apartment,5220800,Ignacio,Belgrano,-34.55573,-58.45573,Entire home/apt,"$2,257.00",4,2,2019-12-25,0.18,1,301,2257.0,67710.0,medium
28586078,"PISO EN BELGRANO, BUENOS AIRES, Capital Federal",45475136,Alejandro,Belgrano,-34.56328,-58.44256,Entire home/apt,"$10,488.00",2,1,2019-01-04,0.06,4,365,10488.0,314640.0,high
28586219,2 room aparment in Belgrano! Excellent location!,194091064,Daniel,Belgrano,-34.56593,-58.45762,Entire home/apt,"$1,593.00",1,15,2020-03-30,3.0,1,327,1593.0,47790.0,low
28586381,Unique house with Amazing Garden in Palermo,4895796,Marcos,Palermo,-34.58348,-58.43943,Entire home/apt,"$15,267.00",3,40,2020-03-22,2.36,3,336,15267.0,458010.0,high
28586689,Departamento estilo industrial con ubicación ideal,213918330,Nicolas,Caballito,-34.62884,-58.44115,Entire home/apt,$929.00,2,42,2020-04-13,2.24,1,84,929.0,27870.0,low
28587355,Beautiful apt 2 BD in Belgrano (Av del Libertador),56359796,Silvana,Belgrano,-34.55511,-58.4493,Entire home/apt,"$2,788.00",7,11,2020-03-07,0.63,1,365,2788.0,83640.0,medium
28587466,Hermoso dpto 3 ambientes sobre Av. Del Libertador!,187749887,Diego & Denise,Belgrano,-34.55092,-58.45292,Entire home/apt,"$1,991.00",3,17,2020-02-02,0.91,2,0,1991.0,59730.0,medium
28587799,Stylish Belgrano Apartmet,64553032,Paula,Colegiales,-34.57664,-58.46047,Entire home/apt,"$1,991.00",2,3,2020-01-23,0.32,1,133,1991.0,59730.0,medium
28588456,"Mi espacio,un pedacito de mi!",132876254,Judith,Colegiales,-34.57205,-58.45736,Entire home/apt,"$2,323.00",5,0,,0.0,1,173,2323.0,69690.0,medium
28589089,Luminoso y amplio dpto de época en San Telmo,120638975,Leandro,Monserrat,-34.61371,-58.37252,Entire home/apt,"$1,991.00",3,28,2020-03-07,1.54,2,175,1991.0,59730.0,medium
28600496,Recycled Apartment / Pasteur subway station,122358173,Franco,Balvanera,-34.6054,-58.39966,Entire home/apt,"$1,328.00",2,33,2020-03-03,1.72,1,4,1328.0,39840.0,low
28602299,DPTO MUY LUMINOSO EN NUÑEZ,215862061,Malena,Núñez,-34.55316,-58.46322,Entire home/apt,$863.00,2,3,2019-01-31,0.18,1,0,863.0,25890.0,low
28603171,(2)Full house 6 Luxury rooms & private bathroom,202978181,Ruben Alberto,Barracas,-34.62779,-58.37189,Entire home/apt,"$1,394.00",3,7,2019-12-18,0.38,3,179,1394.0,41820.0,low
28603843,Agata,162272447,Guadalupe,Recoleta,-34.59149,-58.39567,Entire home/apt,"$1,792.00",2,52,2019-07-29,2.68,1,0,1792.0,53760.0,medium
28604953,Casa con vista en Recoleta,215883563,Richard Santiago,Recoleta,-34.58685,-58.39631,Private room,$531.00,1,4,2019-08-27,0.21,2,268,531.0,15930.0,low
28605558,Excelente Edificio en Belgrano,215889943,Martin,Belgrano,-34.55355,-58.4371,Entire home/apt,"$1,527.00",2,62,2019-12-17,3.27,1,0,1527.0,45810.0,low
28605703,Recoleta Departamento,215874847,Joaquin,Recoleta,-34.58631,-58.4017,Entire home/apt,"$3,319.00",2,17,2020-01-03,0.96,1,174,3319.0,99570.0,high
28609072,Mini Loft luminoso en Recoleta,6062813,Joaquin,Recoleta,-34.58694,-58.38858,Entire home/apt,"$2,124.00",3,43,2020-03-13,2.71,22,171,2124.0,63720.0,medium
28610869,APARTAMENTO ZONA BELGRANO,66634284,Manuel,Belgrano,-34.55747,-58.45949,Entire home/apt,"$3,319.00",7,0,,0.0,2,365,3319.0,99570.0,high
28610959,Colombres,215933010,Leonardo Gaston,Boedo,-34.62669,-58.41735,Entire home/apt,$929.00,3,44,2020-02-15,2.33,2,361,929.0,27870.0,low
28611841,Palermo - Av. Santa Fe - 2 Ambientes 30% OFF,215941601,Javier,Palermo,-34.58762,-58.41361,Entire home/apt,"$1,460.00",30,40,2020-01-30,2.11,2,165,1460.0,43800.0,low
28614071,Departamento Palermo Chico. Luminoso y  Moderno.,75398343,Ethel,Palermo,-34.58312,-58.40412,Entire home/apt,"$1,859.00",2,15,2019-10-31,0.81,1,0,1859.0,55770.0,medium
28616436,Art Friendly Home,41944090,Romina,Almagro,-34.60819,-58.41639,Private room,$664.00,1,6,2018-11-10,0.31,2,3,664.0,19920.0,low
28625993,Bright and Comfortable One Bedroom Apartment,74125505,Elissa,Palermo,-34.56634,-58.43528,Entire home/apt,"$2,655.00",4,9,2019-10-28,0.48,9,364,2655.0,79650.0,medium
28627954,Mono ambiente,49450170,Agustina,Palermo,-34.58599,-58.41592,Entire home/apt,$996.00,1,0,,0.0,1,88,996.0,29880.0,low
28628365,Caballito Zen,101050717,Nahuel,Almagro,-34.61627,-58.42835,Entire home/apt,"$1,328.00",2,7,2019-03-30,0.39,1,0,1328.0,39840.0,low
28631616,"Habitación en Casa de una Tanguera, Almagro",216060849,Pau,Almagro,-34.60207,-58.4187,Private room,$929.00,7,2,2019-12-13,0.14,1,357,929.0,27870.0,low
28632582,LUXURY STUDIO in Buenos Aires - PALERMO SOHO,33314356,Fernanda,Palermo,-34.58209,-58.4235,Entire home/apt,"$3,319.00",1,96,2020-03-16,5.64,2,364,3319.0,99570.0,high
28633587,Departamento Devoto IV,10407207,Augusto,Villa Pueyrredón,-34.593,-58.50216,Entire home/apt,"$1,593.00",7,0,,0.0,2,362,1593.0,47790.0,low
28633777,Edificio  DEVOTO.,10407207,Augusto,Agronomía,-34.59319,-58.50108,Entire home/apt,"$1,593.00",7,1,2019-07-27,0.11,2,88,1593.0,47790.0,low
28634882,ART FRIENDLY HOME,41944090,Romina,Almagro,-34.6083,-58.41699,Private room,$597.00,2,0,,0.0,2,0,597.0,17910.0,low
28636763,Apartamento En Colegiales,147666715,Gloria,Colegiales,-34.57234,-58.45042,Entire home/apt,"$1,261.00",3,12,2019-04-21,0.63,1,0,1261.0,37830.0,low
28637064,Monoambiente comodo con estilo en San Telmo 4I,109259778,Paula,San Telmo,-34.6254,-58.36836,Entire home/apt,"$2,655.00",2,0,,0.0,10,360,2655.0,79650.0,medium
28638593,Buenos Aires Recoleta,197761794,María Alejandra,Retiro,-34.58934,-58.38241,Entire home/apt,"$2,456.00",3,20,2020-01-06,1.03,1,89,2456.0,73680.0,medium
28639250,2 ambientes en  Recoleta con la mejor vista.,15000294,Francisco,Recoleta,-34.59678,-58.40606,Entire home/apt,"$2,191.00",4,14,2019-10-15,0.73,1,299,2191.0,65730.0,medium
28639682,Loft Sucre Roof Top - Buenos Aires - Argentina.,216118163,Ezequiel,Villa Urquiza,-34.57639,-58.47622,Entire home/apt,"$3,385.00",3,29,2020-03-01,1.65,1,259,3385.0,101550.0,high
28641828,EL DEPTO DE ANGIE,216135020,Angela Maria,Almagro,-34.60483,-58.41412,Entire home/apt,"$1,925.00",3,8,2020-02-27,0.43,1,89,1925.0,57750.0,medium
28642197,Luminous room and private bathroom in Palermo,18764455,Valentina,Palermo,-34.57528,-58.43178,Private room,"$1,062.00",10,0,,0.0,2,89,1062.0,31860.0,low
28642399,The Monkey House,104138741,Juan Pablo,Balvanera,-34.61435,-58.40113,Private room,$996.00,1,0,,0.0,1,365,996.0,29880.0,low
28643230,Cheerful Studio in the Heart of Palermo Hollywood,16133446,Luis & Florencia,Palermo,-34.58043,-58.43238,Entire home/apt,"$2,191.00",2,6,2019-12-25,0.32,58,250,2191.0,65730.0,medium
28646739,Habitación con espacio de tango /Room Tango Space,14934486,Mario,San Nicolás,-34.60329,-58.38805,Private room,$797.00,1,2,2019-09-28,0.23,2,364,797.0,23910.0,low
28655270,Apartment in Recoleta,22168740,Mariano,Recoleta,-34.59293,-58.39548,Entire home/apt,"$3,186.00",2,0,,0.0,1,179,3186.0,95580.0,high
28657362,Palermo Place,81555726,Claudia,Palermo,-34.57996,-58.43554,Entire home/apt,"$1,792.00",2,13,2020-03-21,0.67,2,180,1792.0,53760.0,medium
28657521,Modern and Lovely Apartment Center of Palermo!,7462776,Juan,Palermo,-34.57753,-58.42701,Entire home/apt,"$3,053.00",1,51,2020-04-04,4.3,3,180,3053.0,91590.0,high
28658282,Departamento zona recoleta# palermo,152360825,Daniel,Recoleta,-34.59722,-58.41454,Entire home/apt,"$1,527.00",1,33,2019-12-26,1.73,2,365,1527.0,45810.0,low
28659694,Shiny House!!!,63626238,Laura,San Nicolás,-34.60115,-58.38795,Entire home/apt,$996.00,7,8,2019-12-02,0.44,1,62,996.0,29880.0,low
28661388,DEPARTAMENTO A ESTRENAR EN DEVOTO,71384914,Daniela,Vélez Sársfield,-34.63107,-58.49828,Entire home/apt,$996.00,3,8,2020-01-09,0.43,1,363,996.0,29880.0,low
28661450,Modern studio in downtown area!,192853733,Alessia,Retiro,-34.59314,-58.38022,Entire home/apt,"$1,593.00",1,2,2018-11-18,0.1,26,350,1593.0,47790.0,low
28662780,Modern High End Apt @ heart PALERMO SOHO -312-,20905593,Lucas,Palermo,-34.58293,-58.42374,Entire home/apt,"$3,916.00",1,28,2020-01-01,1.45,19,361,3916.0,117480.0,high
28663650,Ph en Villa Del Parque 3 ambientes +4 huspedes,44377543,Enzo,Villa del Parque,-34.60994,-58.48954,Entire home/apt,"$1,128.00",2,35,2020-02-14,1.85,1,257,1128.0,33840.0,low
28663688,Explore Puerto Madero from this charming apartment,216266088,Julieta,San Telmo,-34.61727,-58.36844,Entire home/apt,"$2,854.00",2,29,2020-03-11,1.56,1,0,2854.0,85620.0,high
28664926,Depto Palermo Chico - Seguridad 24hs - Pileta -Gym,97322773,Francisco,Palermo,-34.58097,-58.41067,Entire home/apt,"$3,253.00",2,3,2019-03-10,0.16,1,0,3253.0,97590.0,high
28665973,Estudio Bosques y Lagos de Palermo,91912360,Estela,Palermo,-34.57525,-58.42473,Entire home/apt,"$1,593.00",3,3,2019-08-25,0.15,1,86,1593.0,47790.0,low
28666114,"Depto CUARENTENA cerca dclínica,farmacia delivery",69409596,Maria Sol,Recoleta,-34.58606,-58.40753,Entire home/apt,"$2,124.00",2,4,2020-02-22,0.22,2,88,2124.0,63720.0,medium
28668109,Habitación Privada - Centro - Casa Antigua Amplia,16968688,Gustavo A. I.,Balvanera,-34.61639,-58.39889,Private room,$664.00,5,15,2020-03-01,0.86,4,89,664.0,19920.0,low
28668566,Habitacion Casa de Familia. Solo mujeres. Recoleta,216304911,Claudia Estela,Recoleta,-34.59119,-58.39895,Private room,$730.00,1,12,2020-04-01,0.63,1,364,730.0,21900.0,low
28668794,Premium Down Town,136484886,Norberto,San Nicolás,-34.60335,-58.37739,Entire home/apt,"$2,124.00",2,3,2018-11-04,0.16,2,314,2124.0,63720.0,medium
28670893,Calle Serrano,213417341,Jorge Eduardo,Palermo,-34.58974,-58.43323,Entire home/apt,"$1,659.00",20,3,2020-01-21,0.26,2,362,1659.0,49770.0,low
28671091,Living / Comedor,132063997,Iván,Chacarita,-34.58779,-58.43993,Entire home/apt,"$6,306.00",4,0,,0.0,1,362,6306.0,189180.0,high
28671989,Av. CORRIENTES 818,75957553,Alejandro,San Nicolás,-34.60465,-58.37736,Private room,"$3,983.00",2,0,,0.0,1,365,3983.0,119490.0,high
28675485,Departamento luminoso y tranquilo en Villa Crespo.,8825737,Julio,Villa Crespo,-34.60352,-58.43626,Entire home/apt,$863.00,1,60,2020-03-12,3.09,4,4,863.0,25890.0,low
28680451,"Downtown  BA, great location! A mts de av Córdoba",161371456,Valentina,San Nicolás,-34.60006,-58.37728,Entire home/apt,"$1,328.00",2,61,2020-03-03,3.21,1,89,1328.0,39840.0,low
28683034,San Telmo Studio,216390139,Dali,San Telmo,-34.6198,-58.37406,Entire home/apt,"$1,195.00",13,10,2020-03-14,0.52,1,176,1195.0,35850.0,low
28683492,Mística en la ciudad,216397276,Esteban Pablo,Balvanera,-34.60334,-58.39894,Entire home/apt,"$1,328.00",1,2,2019-11-23,0.31,4,0,1328.0,39840.0,low
28686004,Torre de lujo Dosplaza con amenities,146434604,Vanesa,Caballito,-34.61891,-58.44607,Entire home/apt,"$2,722.00",5,2,2019-12-30,0.16,1,88,2722.0,81660.0,medium
28687962,Habitación privada en departamento Belgrano-Núñez,41342926,Melina,Belgrano,-34.55562,-58.4616,Private room,"$1,328.00",1,0,,0.0,1,0,1328.0,39840.0,low
28688435,Super Cute 2BR Apartment Private Patio and BBQ,1875949,Diego,Recoleta,-34.59549,-58.39508,Entire home/apt,"$9,957.00",3,0,,0.0,62,173,9957.0,298710.0,high
28689151,MINIDUPLEX ; PARA 2 A 3 PAX EN EL CORAZON DE SOHO,49480723,Delia Concepcion,Palermo,-34.58941,-58.43237,Entire home/apt,"$2,987.00",2,3,2019-12-01,0.16,25,299,2987.0,89610.0,high
28690603,habitacion en zona estrategica,42617145,Laura,Villa Crespo,-34.60046,-58.44026,Private room,$797.00,1,6,2019-09-26,0.32,1,86,797.0,23910.0,low
28691294,"Stunning Polo Court view Loft in Cañitas, Palermo",63903567,Valeria Y Fabian,Palermo,-34.56937,-58.4317,Entire home/apt,"$5,908.00",5,25,2020-03-14,1.32,1,179,5908.0,177240.0,high
28693599,"Céntrica, grande, con terraza privada y amigos !",3587094,Marlene,Monserrat,-34.61724,-58.37881,Private room,$929.00,30,1,2019-03-31,0.08,9,237,929.0,27870.0,low
28694702,Lovely Studio between Recoleta and Downtown,96027574,Martin,Retiro,-34.59483,-58.38221,Entire home/apt,"$1,062.00",1,90,2020-03-24,4.77,2,165,1062.0,31860.0,low
28695325,Arenales Rent,209918615,Pablo,Retiro,-34.59366,-58.37955,Private room,"$2,655.00",3,0,,0.0,2,89,2655.0,79650.0,medium
28695672,Palermo/ Recoleta la mejor ubicación para turistas,516532,Manuel,Recoleta,-34.59344,-58.40422,Entire home/apt,"$1,659.00",2,31,2019-12-22,2.16,1,0,1659.0,49770.0,low
